"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-014","3809","A","https://prawkonaraz.pl/pytanie/3809/czy-wolno-ci-przejechac-przez-widoczne-skrzyzowanie-bez-zatrzymania-sie-w-miejscu-wskazanym-linia","Film do pytania 3809: Czy wolno Ci przejechać przez widoczne skrzyżowanie bez zatrzymania się w miejscu wskaza...","Czy wolno Ci przejechać przez widoczne skrzyżowanie bez zatrzymania się w miejscu wskazanym linią?","Klip wideo dla pytania 3809 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy wolno Ci przejechać przez widoczne skrzyżowanie bez zatrzymania się w miejscu wskazanym linią.","ocena, czy wolno Ci przejechać przez widoczne skrzyżowanie bez zatrzymania się w miejscu wskazanym linią","https://prawkonaraz.pl/storage-bulk/media/questions/a/3809/image/poster.5cb1c416ae6c.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3809/video/full.d92e47e4f3c8.mp4","10","2026-04-09T01:59:01+02:00","Przed samochodem widoczny jest znak STOP oraz skrzyżowanie przy budynku i ogrodzeniu. Scena skupia uwagę na miejscu zatrzymania wyznaczonym przed dalszym przejazdem.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","3813","A","https://prawkonaraz.pl/pytanie/3813/czy-linia-zlozona-z-prostokatow-oznacza-miejsce-zatrzymania-pojazdu-przed-przejsciem-dla-pieszych","Film do pytania 3813: Czy linia złożona z prostokątów oznacza miejsce zatrzymania pojazdu przed przejściem dla...","Czy linia złożona z prostokątów oznacza miejsce zatrzymania pojazdu przed przejściem dla pieszych?","Wideo powiązane z pytaniem 3813 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy linia złożona z prostokątów oznacza miejsce zatrzymania pojazdu przed przejściem dla pieszych.","ocena, czy linia złożona z prostokątów oznacza miejsce zatrzymania pojazdu przed przejściem dla pieszych","https://prawkonaraz.pl/storage-bulk/media/questions/a/3813/image/poster.a569b895a6c9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3813/video/full.dbe1d83d00a6.mp4","10","2026-04-09T01:59:01+02:00","Przy przejściu dla pieszych widoczna jest linia z prostokątów oraz auta zaparkowane po prawej stronie. Ujęcie wyjaśnia funkcję poziomego oznakowania przed przejściem.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","3815","A","https://prawkonaraz.pl/pytanie/3815/czy-jadac-tym-pasem-ruchu-wolno-ci-skrecic-w-lewo-na-najblizszym-skrzyzowaniu","Film do pytania 3815: Czy jadąc tym pasem ruchu, wolno Ci skręcić w lewo na najbliższym skrzyżowaniu?","Czy jadąc tym pasem ruchu, wolno Ci skręcić w lewo na najbliższym skrzyżowaniu?","Nagranie przypisane do pytania 3815 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy jadąc tym pasem ruchu, wolno Ci skręcić w lewo na najbliższym skrzyżowaniu.","ocena, czy jadąc tym pasem ruchu, wolno Ci skręcić w lewo na najbliższym skrzyżowaniu","https://prawkonaraz.pl/storage-bulk/media/questions/a/3815/image/poster.623013602b60.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3815/video/full.48e2ef48e24c.mp4","10","2026-04-09T01:59:01+02:00","Szeroka droga z pasami kierunkowymi i tablicami nad jezdnią prowadzi do najbliższego skrzyżowania. Materiał dotyczy wyboru pasa przy zamiarze skrętu w lewo i układu znaków.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","3828","A","https://prawkonaraz.pl/pytanie/3828/zamierzasz-jechac-na-wprost-czy-masz-pierwszenstwo-przed-pojazdem-nadjezdzajacym-z-prawej-strony","Film do pytania 3828: Zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z praw...","Zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z prawej strony?","Wideo powiązane z pytaniem 3828 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z prawej strony.","zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z prawej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/3828/image/poster.2fac503cd978.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3828/video/full.88b24ef48d55.mp4","10","2026-04-09T01:59:01+02:00","Osiedlowa droga z wysoką zielenią i domem po lewej pokazuje jazdę na wprost przez lokalne skrzyżowanie. Kadr skupia uwagę na pojeździe mogącym nadjechać z prawej.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","3838","A","https://prawkonaraz.pl/pytanie/3838/czy-w-tej-sytuacji-masz-obowiazek-ustapic-pierwszenstwa-tramwajowi-ktorego-motorniczy-sygnalizuje-zamiar-skretu-w-lewo","Film do pytania 3838: Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa tramwajowi, którego motorniczy s...","Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa tramwajowi, którego motorniczy sygnalizuje zamiar skrętu w lewo?","Wideo powiązane z pytaniem 3838 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa tramwajowi, którego motorniczy sygnalizuje zamiar skrętu w lewo.","ocena, czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa tramwajowi, którego motorniczy sygnalizuje zamiar skrętu w lewo","https://prawkonaraz.pl/storage-bulk/media/questions/a/3838/image/poster.a2cbcbe3be59.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3838/video/full.bd1c2a13b51f.mp4","10","2026-04-09T01:59:01+02:00","Droga z torowiskiem tramwajowym po lewej i znakiem nakazu przy wyspie pokazuje zbliżanie się do przejazdu. Scena akcentuje obserwację tramwaju, motorniczego i torów.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","3998","A","https://prawkonaraz.pl/pytanie/3998/czy-w-tej-sytuacji-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-przeciwka-zanim-wykonasz-manewr-omijania","Film do pytania 3998: Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prze...","Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z przeciwka, zanim wykonasz manewr omijania?","Nagranie przypisane do pytania 3998 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z przeciwka, zanim wykonasz manewr omijania.","ocena, czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z przeciwka, zanim wykonasz manewr omijania","https://prawkonaraz.pl/storage-bulk/media/questions/a/3998/image/poster.2509a3dbb4e5.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/3998/video/full.99bf99c58719.mp4","10","2026-04-09T01:59:01+02:00","Wąska ulica z garażami i ogrodzeniem prowadzi do bocznego wlotu, gdzie może pojawić się pojazd z lewej strony. Materiał dotyczy kolejności ruchu na lokalnej drodze.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4203","A","https://prawkonaraz.pl/pytanie/4203/czy-w-tej-sytuacji-masz-prawo-kontynuowac-jazde-bez-zwracania-uwagi-na-zachowanie-pieszego","Film do pytania 4203: Czy w tej sytuacji masz prawo kontynuować jazdę bez zwracania uwagi na zachowanie piesze...","Czy w tej sytuacji masz prawo kontynuować jazdę bez zwracania uwagi na zachowanie pieszego?","Nagranie przypisane do pytania 4203 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz prawo kontynuować jazdę bez zwracania uwagi na zachowanie pieszego.","ocena, czy w tej sytuacji masz prawo kontynuować jazdę bez zwracania uwagi na zachowanie pieszego","https://prawkonaraz.pl/storage-bulk/media/questions/a/4203/image/poster.00d440e03f07.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4203/video/full.262cf27c4030.mp4","11","2026-04-09T01:59:51+02:00","Droga z ostrzegawczym znakiem przy prawej stronie i zielenią przy poboczu pokazuje spokojny odcinek związany z obserwacją zachowania pieszego lub innego uczestnika.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4242","A","https://prawkonaraz.pl/pytanie/4242/czy-w-tej-sytuacji-po-wyminieciu-pojazdu-masz-prawo-zmienic-swiatla-mijania-na-drogowe","Film do pytania 4242: Czy w tej sytuacji po wyminięciu pojazdu masz prawo zmienić światła mijania na drogowe?","Czy w tej sytuacji po wyminięciu pojazdu masz prawo zmienić światła mijania na drogowe?","Materiał wideo do pytania 4242 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji po wyminięciu pojazdu masz prawo zmienić światła mijania na drogowe.","ocena, czy w tej sytuacji po wyminięciu pojazdu masz prawo zmienić światła mijania na drogowe","https://prawkonaraz.pl/storage-bulk/media/questions/a/4242/image/poster.7adc0ba17ee5.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4242/video/full.e1d0cb0e809f.mp4","7","2026-04-09T01:59:51+02:00","Nocna droga z pojazdem w oddali i odbiciami świateł na jezdni pokazuje moment po wymijaniu. Kadr dotyczy zmiany świateł w warunkach ograniczonej widoczności i ruchu z przodu.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4243","A","https://prawkonaraz.pl/pytanie/4243/czy-w-tej-sytuacji-kierujac-pojazdem-samochodowym-wolno-ci-uzywac-wylacznie-swiatel-pozycyjnych","Film do pytania 4243: Czy w tej sytuacji, kierując pojazdem samochodowym, wolno Ci używac wyłącznie świateł po...","Czy w tej sytuacji, kierując pojazdem samochodowym, wolno Ci używac wyłącznie świateł pozycyjnych?.","Nagranie przypisane do pytania 4243 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji, kierując pojazdem samochodowym, wolno Ci używac wyłącznie świateł pozycyjnych.","ocena, czy w tej sytuacji, kierując pojazdem samochodowym, wolno Ci używac wyłącznie świateł pozycyjnych","https://prawkonaraz.pl/storage-bulk/media/questions/a/4243/image/poster.bbb8a7a9967d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4243/video/full.9e1997802717.mp4","11","2026-04-09T01:59:51+02:00","Ciemna droga z pasem kierunkowym i światłami pojazdów przed kamerą pokazuje jazdę po zmroku. Scena skupia się na doborze oświetlenia samochodu do warunków i otoczenia.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4260","A","https://prawkonaraz.pl/pytanie/4260/kierujesz-pojazdem-w-obszarze-zabudowanym-czy-w-przedstawionej-sytuacji-masz-obowiazek-umozliwic-kierujacemu-autobusem-wlaczenie-sie-do-ruchu","Film do pytania 4260: Kierujesz pojazdem w obszarze zabudowanym. Czy w przedstawionej sytuacji masz obowiązek...","Kierujesz pojazdem w obszarze zabudowanym. Czy w przedstawionej sytuacji masz obowiązek umożliwić kierującemu autobusem włączenie się do ruchu?","Materiał wideo do pytania 4260 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: kierujesz pojazdem w obszarze zabudowanym. Czy w przedstawionej sytuacji masz obowiązek umożliwić kierującemu autobusem włączenie...","kierujesz pojazdem w obszarze zabudowanym. Czy w przedstawionej sytuacji masz obowiązek umożliwić kierującemu autobusem włączenie","https://prawkonaraz.pl/storage-bulk/media/questions/a/4260/image/poster.813b7faee2b1.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4260/video/full.08f662a453aa.mp4","8","2026-04-09T01:59:51+02:00","W obszarze zabudowanym widoczny jest pojazd przed kamerą, chodnik i szeroka jezdnia z zabudową po bokach. Materiał dotyczy zatrzymania się w przestrzeni miejskiej.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4344","A","https://prawkonaraz.pl/pytanie/4344/czy-w-tej-sytuacji-przed-wjechaniem-na-tory-masz-obowiazek-upewnic-sie-czy-nie-zbliza-sie-pojazd-szynowy","Film do pytania 4344: Czy w tej sytuacji, przed wjechaniem na tory, masz obowiązek upewnić się czy nie zbliża...","Czy w tej sytuacji, przed wjechaniem na tory, masz obowiązek upewnić się czy nie zbliża się pojazd szynowy?","Klip wideo dla pytania 4344 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji, przed wjechaniem na tory, masz obowiązek upewnić się czy nie zbliża się pojazd szynowy.","ocena, czy w tej sytuacji, przed wjechaniem na tory, masz obowiązek upewnić się czy nie zbliża się pojazd szynowy","https://prawkonaraz.pl/storage-bulk/media/questions/a/4344/image/poster.572d2544ed7d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4344/video/full.6e287542cd6f.mp4","10","2026-04-09T01:59:51+02:00","Droga przy ogrodzeniu i znaku ostrzegawczym prowadzi w stronę torów lub przejazdu. Ujęcie akcentuje sprawdzenie szyn oraz otoczenia przed wjazdem na torowisko i jezdni.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4345","A","https://prawkonaraz.pl/pytanie/4345/jedziesz-na-wprost-a-motocyklista-zamierza-skrecic-w-lewo-czy-masz-obowiazek-ustapic-mu-pierwszenstwa","Film do pytania 4345: Jedziesz na wprost, a motocyklista zamierza skręcić w lewo. Czy masz obowiązek ustąpić m...","Jedziesz na wprost, a motocyklista zamierza skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa?","Materiał wideo do pytania 4345 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: jedziesz na wprost, a motocyklista zamierza skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa.","jedziesz na wprost, a motocyklista zamierza skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa","https://prawkonaraz.pl/storage-bulk/media/questions/a/4345/image/poster.72f9077d7765.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4345/video/full.d6f6134dff2e.mp4","10","2026-04-09T01:59:51+02:00","Osiedlowa ulica z motocyklistą lub jednośladem w głębi pokazuje jazdę na wprost przy planowanym skręcie innego uczestnika. Kadr porządkuje wzajemne tory ruchu i pobocze.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4347","A","https://prawkonaraz.pl/pytanie/4347/czy-w-tej-sytuacji-masz-prawo-rozpoczac-manewr-wyprzedzania","Film do pytania 4347: Czy w tej sytuacji masz prawo rozpocząć manewr wyprzedzania?","Czy w tej sytuacji masz prawo rozpocząć manewr wyprzedzania?","Materiał wideo do pytania 4347 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji masz prawo rozpocząć manewr wyprzedzania.","ocena, czy w tej sytuacji masz prawo rozpocząć manewr wyprzedzania","https://prawkonaraz.pl/storage-bulk/media/questions/a/4347/image/poster.bf8e4c28cc17.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4347/video/full.01a49d850331.mp4","10","2026-04-09T01:59:51+02:00","Droga za ciemną ciężarówką biegnie przez teren z drzewami i poboczem. Scena skupia się na widoczności przed pojazdem oraz warunkach rozpoczęcia wyprzedzania na trasie.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4348","B","https://prawkonaraz.pl/pytanie/4348/zamierzasz-skrecic-w-prawo-a-kierujacy-autobusem-chce-skrecic-w-lewo-czy-masz-przed-nim-pierwszenstwo","Film do pytania 4348: Zamierzasz skręcić w prawo, a kierujący autobusem chce skręcić w lewo. Czy masz przed ni...","Zamierzasz skręcić w prawo, a kierujący autobusem chce skręcić w lewo. Czy masz przed nim pierwszeństwo?","Materiał wideo do pytania 4348 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: zamierzasz skręcić w prawo, a kierujący autobusem chce skręcić w lewo. Czy masz przed nim pierwszeństwo.","zamierzasz skręcić w prawo, a kierujący autobusem chce skręcić w lewo. Czy masz przed nim pierwszeństwo","https://prawkonaraz.pl/storage-bulk/media/questions/b/4348/image/poster.e22d801b1fea.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/4348/video/full.6a53e3e4d6d2.mp4","10","2026-04-09T01:59:51+02:00","Ulica z autobusami, autami przy krawędzi i znakiem parkingu pokazuje skręt w prawo w pobliżu dużego pojazdu. Materiał akcentuje relację z autobusem skręcającym w lewo.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4349","A","https://prawkonaraz.pl/pytanie/4349/czy-masz-prawo-ominac-poprzedzajacy-pojazd-z-lewej-strony","Film do pytania 4349: Czy masz prawo ominąć poprzedzający pojazd z lewej strony?","Czy masz prawo ominąć poprzedzający pojazd z lewej strony?","Nagranie przypisane do pytania 4349 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy masz prawo ominąć poprzedzający pojazd z lewej strony.","ocena, czy masz prawo ominąć poprzedzający pojazd z lewej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/4349/image/poster.8db38afe68b2.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4349/video/full.f3baa5380b78.mp4","9","2026-04-09T01:59:51+02:00","Ulica z parkingiem po prawej stronie i pojazdem przed kamerą pokazuje sytuację omijania po lewej stronie. Kadr skupia się na dostępnej przestrzeni obok auta oraz pasie ruchu.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4350","A","https://prawkonaraz.pl/pytanie/4350/zamierzasz-skrecic-w-prawo-czy-masz-pierwszenstwo-przed-pojazdem-nadjezdzajacym-z-lewej-strony","Film do pytania 4350: Zamierzasz skręcić w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej...","Zamierzasz skręcić w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony?","Nagranie przypisane do pytania 4350 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: zamierzasz skręcić w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony.","zamierzasz skręcić w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/4350/image/poster.ff0d0eb75ed9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4350/video/full.3f983cd0ba4a.mp4","9","2026-04-09T01:59:51+02:00","Wąska droga przy blokach i parkingu pokazuje skręt w prawo oraz pojazd mogący nadjechać z przeciwnego kierunku. Scena porządkuje obserwację pierwszego planu i krawędzi.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4351","A","https://prawkonaraz.pl/pytanie/4351/jedziesz-droga-z-pierwszenstwem-przejazdu-czy-w-tej-sytuacji-masz-pierwszenstwo-przed-rowerzysta","Film do pytania 4351: Jedziesz drogą z pierwszeństwem przejazdu. Czy w tej sytuacji masz pierwszeństwo przed r...","Jedziesz drogą z pierwszeństwem przejazdu. Czy w tej sytuacji masz pierwszeństwo przed rowerzystą?","Film przy pytaniu 4351 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: jedziesz drogą z pierwszeństwem przejazdu. Czy w tej sytuacji masz pierwszeństwo przed rowerzystą.","jedziesz drogą z pierwszeństwem przejazdu. Czy w tej sytuacji masz pierwszeństwo przed rowerzystą","https://prawkonaraz.pl/storage-bulk/media/questions/a/4351/image/poster.a4dd920568a3.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4351/video/full.81a21e313bf9.mp4","8","2026-04-09T02:01:32+02:00","Szeroka arteria z podwójną linią i samochodami w oddali pokazuje jazdę drogą z pierwszeństwem. Ujęcie koncentruje się na relacji z ruchem z bocznych wlotów i znaków.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4352","A","https://prawkonaraz.pl/pytanie/4352/czy-w-tej-sytuacji-masz-pierwszenstwo-przed-rowerzysta","Film do pytania 4352: Czy w tej sytuacji masz pierwszeństwo przed rowerzystą?","Czy w tej sytuacji masz pierwszeństwo przed rowerzystą?","Wideo powiązane z pytaniem 4352 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji masz pierwszeństwo przed rowerzystą.","ocena, czy w tej sytuacji masz pierwszeństwo przed rowerzystą","https://prawkonaraz.pl/storage-bulk/media/questions/a/4352/image/poster.da811f2c2496.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4352/video/full.792fdf3f243d.mp4","10","2026-04-09T02:01:32+02:00","Ruchliwa miejska droga z czerwonym autem, rowerzystą i wieloma pasami pokazuje skrzyżowanie w centrum. Materiał akcentuje relację samochodu z rowerzystą oraz położenie pasów.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4353","A","https://prawkonaraz.pl/pytanie/4353/czy-masz-prawo-wjechac-na-chodnik-by-ominac-ten-pojazd","Film do pytania 4353: Czy masz prawo wjechać na chodnik, by ominąć ten pojazd?","Czy masz prawo wjechać na chodnik, by ominąć ten pojazd?","Film przy pytaniu 4353 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy masz prawo wjechać na chodnik, by ominąć ten pojazd.","ocena, czy masz prawo wjechać na chodnik, by ominąć ten pojazd","https://prawkonaraz.pl/storage-bulk/media/questions/a/4353/image/poster.d63267c34977.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4353/video/full.da678ef1b84f.mp4","10","2026-04-09T02:01:32+02:00","Lokalna droga z chodnikiem po prawej i pojazdem przed kamerą pokazuje przeszkodę na pasie ruchu. Kadr dotyczy granicy między jezdnią a przestrzenią pieszych oraz poboczem.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4354","A","https://prawkonaraz.pl/pytanie/4354/czy-w-tej-sytuacji-masz-prawo-jechac-z-wlaczonymi-swiatlami-drogowymi","Film do pytania 4354: Czy w tej sytuacji masz prawo jechać z włączonymi światłami drogowymi?","Czy w tej sytuacji masz prawo jechać z włączonymi światłami drogowymi?","Nagranie przypisane do pytania 4354 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz prawo jechać z włączonymi światłami drogowymi.","ocena, czy w tej sytuacji masz prawo jechać z włączonymi światłami drogowymi","https://prawkonaraz.pl/storage-bulk/media/questions/a/4354/image/poster.01d5eeff593d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4354/video/full.7c00a1ac25e7.mp4","9","2026-04-09T02:01:32+02:00","Prosta droga z drzewami i autem jadącym z przeciwnego kierunku pokazuje jazdę w dzień przy dobrej widoczności. Scena skupia się na użyciu świateł drogowych i ruchu z przodu.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4355","A","https://prawkonaraz.pl/pytanie/4355/czy-po-skreceniu-w-lewo-widoczne-na-jezdni-poprzecznej-oznakowanie-poziome-zabrania-ci-przejechac-na-prawy-skrajny-pas-ruchu","Film do pytania 4355: Czy po skręceniu w lewo, widoczne na jezdni poprzecznej oznakowanie poziome zabrania Ci...","Czy po skręceniu w lewo, widoczne na jezdni poprzecznej oznakowanie poziome zabrania Ci przejechać na prawy skrajny pas ruchu?","Nagranie przypisane do pytania 4355 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy po skręceniu w lewo, widoczne na jezdni poprzecznej oznakowanie poziome zabrania Ci przejechać na prawy skrajny pas ruchu.","ocena, czy po skręceniu w lewo, widoczne na jezdni poprzecznej oznakowanie poziome zabrania Ci przejechać na prawy skrajny pas ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/a/4355/image/poster.abf8d5fb1b3d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4355/video/full.244b8a5d64ef.mp4","10","2026-04-09T02:01:32+02:00","Skrzyżowanie z poprzecznym oznakowaniem poziomym i pojazdami na pasach pokazuje sytuację po skręcie w lewo. Ujęcie akcentuje znaczenie linii zatrzymania na jezdni.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4356","A","https://prawkonaraz.pl/pytanie/4356/czy-w-tej-sytuacji-wlasciwie-wybrales-miejsce-zatrzymania","Film do pytania 4356: Czy w tej sytuacji właściwie wybrałeś miejsce zatrzymania?","Czy w tej sytuacji właściwie wybrałeś miejsce zatrzymania?","Materiał wideo do pytania 4356 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji właściwie wybrałeś miejsce zatrzymania.","ocena, czy w tej sytuacji właściwie wybrałeś miejsce zatrzymania","https://prawkonaraz.pl/storage-bulk/media/questions/a/4356/image/poster.0927d19d4c11.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4356/video/full.4b31a7b097c7.mp4","10","2026-04-09T02:01:32+02:00","Na ulicy z autobusem i przejściem dla pieszych widoczny jest wybór miejsca zatrzymania przed przeszkodą. Materiał skupia się na pozycji auta względem przejścia.","batch-014 accepted after owner review; not yet connected to production sitemap"
"accepted","batch-014","4357","A","https://prawkonaraz.pl/pytanie/4357/czy-prawidlowo-omijasz-poprzedzajacy-pojazd","Film do pytania 4357: Czy prawidłowo omijasz poprzedzający pojazd?","Czy prawidłowo omijasz poprzedzający pojazd?","Nagranie przypisane do pytania 4357 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy prawidłowo omijasz poprzedzający pojazd.","ocena, czy prawidłowo omijasz poprzedzający pojazd","https://prawkonaraz.pl/storage-bulk/media/questions/a/4357/image/poster.4fb47e7df5ae.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/4357/video/full.91884bf99a6d.mp4","10","2026-04-09T02:01:32+02:00","Odcinek z parkingiem po prawej i pojazdem przed samochodem pokazuje manewr omijania w codziennym ruchu. Kadr akcentuje odstęp, stronę przejazdu oraz szerokość jezdni.","batch-014 accepted after owner review; not yet connected to production sitemap"
